date,fees_eth,winning_ticket_transfers
2024-08-08,0.19883988,120
2024-08-09,0.20922536,173
2024-08-10,0.19826439999999998,165
2024-08-11,0.1747298,140
2024-08-12,0.18317032,139
2024-08-13,0.17129696,130
2024-08-14,0.17412635999999998,125
2024-08-15,0.26305068,167
2024-08-16,0.1870102,143
2024-08-17,0.21540575999999997,180
2024-08-18,0.16086456,133
2024-08-19,0.20297284,164
2024-08-20,0.18421659999999998,142
2024-08-21,0.2388852,171
2024-08-22,0.20999895999999998,173
2024-08-23,0.19946292,157
2024-08-24,0.17501287999999998,145
2024-08-25,0.19349871999999999,161
2024-08-26,0.2259878,168
2024-08-27,0.29756744,151
2024-08-28,0.20231668,136
2024-08-29,0.24784424,197
2024-08-30,0.25926992,203
2024-08-31,0.22320375999999997,186
2024-09-01,0.22840328,183
2024-09-02,0.23437547999999997,193
2024-09-03,0.25661715999999996,204
2024-09-04,0.24573859999999997,191
2024-09-05,0.26478344,215
2024-09-06,0.25328512,177
2024-09-07,0.30084355999999995,251
2024-09-08,0.25794915999999996,213
2024-09-09,0.23272991999999998,175
2024-09-10,0.24693952,196
2024-09-11,0.23471759999999997,179
2024-09-12,0.33510248,279
2024-09-13,0.39987404,372
2024-09-14,0.62245732,509
2024-09-15,0.7408195999999999,607
2024-09-16,0.7654219999999999,623
2024-09-17,0.7437632367999999,591
2024-09-18,0.8403986304,665
2024-09-19,0.8622278767999999,667
2024-09-20,0.58889216,474
2024-09-21,0.8003041999999999,648
2024-09-22,0.3766252,311
2024-09-23,0.35183652,273
2024-09-24,0.33213391999999997,255
2024-09-25,0.33693372,279
2024-09-26,0.33170999999999995,267
2024-09-27,0.30708712,251
2024-09-28,0.31049867999999997,259
2024-09-29,0.29378351999999996,245
2024-09-30,0.32045811999999996,260
2024-10-01,0.35219184,246
2024-10-02,0.38528123999999997,301
2024-10-03,0.3401516,248
2024-10-04,0.33708104,272
2024-10-05,0.36741384,306
2024-10-06,0.35371927999999997,295
2024-10-07,0.31548815999999996,260
2024-10-08,0.28668928,236
2024-10-09,0.28114944,231
2024-10-10,0.32831972,265
2024-10-11,0.28291711999999997,247
2024-10-12,0.3014,263
2024-10-13,0.29136643999999995,241
2024-10-14,0.28254579999999996,208
2024-10-15,0.22615255999999997,181
2024-10-16,0.27201596,207
2024-10-17,0.27880183999999997,229
2024-10-18,0.29198828,242
2024-10-19,0.31358643999999997,224
2024-10-20,0.26633851999999997,211
2024-10-21,0.24353128,199
2024-10-22,0.27352308,226
2024-10-23,0.29399263999999997,214
2024-10-24,0.31299156,259
2024-10-25,0.35573859999999996,239
2024-10-26,0.34893451999999997,286
2024-10-27,0.2865698,239
2024-10-28,0.29972615999999996,261
2024-10-29,0.28242564,224
2024-10-30,0.27232671999999997,206
2024-10-31,0.28763619999999995,227
2024-11-01,0.31266215999999997,240
2024-11-02,0.27849984,232
2024-11-03,0.33703427999999996,258
2024-11-04,0.3960452933333333,311
2024-11-05,0.32369687999999996,242
2024-11-06,0.2810860234343434,212
2024-11-07,0.269257141010101,204
2024-11-08,0.31695643999999995,250
2024-11-09,0.35020692,271
2024-11-10,0.27146148,200
2024-11-11,0.21179351999999999,140
2024-11-12,0.26064972,147
2024-11-13,0.24022691999999998,133
2024-11-14,0.23426903999999998,168
2024-11-15,0.42462851999999995,366
2024-11-16,0.24535007999999997,196
2024-11-17,0.27925728,219
2024-11-18,0.23694108,163
2024-11-19,0.22933527999999997,186
2024-11-20,0.36090755999999996,254
2024-11-21,0.31014075999999996,197
2024-11-22,0.43978103999999996,334
2024-11-23,0.26177471999999996,180
2024-11-24,0.22242156,173
2024-11-25,0.20908427999999998,120
2024-11-26,0.27419304,187
2024-11-27,0.246215,152
2024-11-28,0.21720904,173
2024-11-29,0.20901683999999998,172
2024-11-30,0.21991351999999997,186
2024-12-01,0.25714995999999996,210
2024-12-02,0.18581256,130
2024-12-03,0.20969823999999998,150
2024-12-04,0.2028408,97
2024-12-05,0.23182892,148
2024-12-06,0.23408031999999998,161
2024-12-07,0.20642712,172
2024-12-08,0.24765384,206
2024-12-09,0.18884536,134
2024-12-10,0.15549832,80
2024-12-11,0.19062788,60
2024-12-12,0.18468336,41
2024-12-13,0.19774815999999998,159
2024-12-14,0.2026536,166
2024-12-15,0.1838752,150
2024-12-16,0.17629999999999998,132
2024-12-17,0.17806871999999999,130
2024-12-18,0.19812971999999998,156
2024-12-19,0.19148688,124
2024-12-20,0.19360644,128
2024-12-21,0.21113184,164
2024-12-22,0.19763879999999998,148
2024-12-23,0.16507848,128
2024-12-24,0.23041836,190
2024-12-25,0.24224859999999998,192
2024-12-26,0.19843103999999998,165
2024-12-27,0.23448544,189
2024-12-28,0.21034511999999997,173
2024-12-29,0.26724479999999995,222
2024-12-30,0.256204,197
2024-12-31,0.18999899999999997,155
2025-01-01,0.21495167999999998,179
2025-01-02,0.22976448,187
2025-01-03,0.22273739999999997,183
2025-01-04,0.24389267999999997,199
2025-01-05,0.23744855999999998,197
2025-01-06,0.23151035999999997,189
2025-01-07,0.24132975999999998,186
2025-01-08,0.31738668,229
2025-01-09,0.26972144,191
2025-01-10,0.27578512,216
2025-01-11,0.26046756,217
2025-01-12,0.23533547999999999,196
2025-01-13,0.34361964,175
2025-01-14,0.36192579999999996,282
2025-01-15,0.24666512,194
2025-01-16,0.2267418,180
2025-01-17,0.26955071999999997,216
2025-01-18,0.24243855999999997,189
2025-01-19,0.20294475999999997,151
2025-01-20,0.26804627999999997,116
2025-01-21,0.25752564,172
2025-01-22,0.254385,207
2025-01-23,0.3032284,173
2025-01-24,0.31532676,259
2025-01-25,0.6991441420888491,583
2025-01-26,0.23759999999999998,198
2025-01-27,0.19367604,142
2025-01-28,0.33415379999999995,277
2025-01-29,0.22996439999999999,188
2025-01-30,0.24241907999999998,200
2025-01-31,0.19218732,151
2025-02-01,0.25754267999999997,212
2025-02-02,0.56291695,401
2025-02-03,0.37177136,128
2025-02-04,0.36071896,299
2025-02-05,0.30585271599999997,238
2025-02-06,0.38207286399999996,295
2025-02-07,0.43241582599999995,324
2025-02-08,0.42770591999999996,356
2025-02-09,0.39561051199999997,316
2025-02-10,0.3905298,323
2025-02-11,0.49220551599999995,401
2025-02-12,0.43740594,345
2025-02-13,0.41416015599999995,339
2025-02-14,0.409241186,331
2025-02-15,0.38399999999999995,320
2025-02-16,0.39959964,331
2025-02-17,0.46946838399999996,358
2025-02-18,0.325773184,250
2025-02-19,0.46236731999999997,382
2025-02-20,0.5344395599999999,432
2025-02-21,0.5211356739999999,388
2025-02-22,0.53803943,440
2025-02-23,0.47470559399999995,391
2025-02-24,0.5187676379999999,377
2025-02-25,0.477207712,273
2025-02-26,0.505034892,335
2025-02-27,0.5354863719999999,382
2025-02-28,0.677088646,405
2025-03-01,0.6091858739999999,496
2025-03-02,0.618044666,404
2025-03-03,0.762883052,427
2025-03-04,0.77154324,370
2025-03-05,0.658081406,470
2025-03-06,0.749794324,542
2025-03-07,1.00628369,670
2025-03-08,0.852709074,701
2025-03-09,0.787094448,497
2025-03-10,0.865915788,416
2025-03-11,0.785551954,499
2025-03-12,0.76859455,546
2025-03-13,1.108470326,818
2025-03-14,1.3770248219999999,1074
2025-03-15,0.67355808,560
2025-03-16,0.593868034,483
2025-03-17,1.041423038,825
2025-03-18,0.643282516,522
2025-03-19,0.687421406,416
2025-03-20,0.6673828239999999,512
2025-03-21,0.7407700799999999,605
2025-03-22,0.7802642399999999,648
2025-03-23,0.6834872399999999,568
2025-03-24,0.61795431,488
2025-03-25,0.667698852,510
2025-03-26,0.7497040005656566,571
2025-03-27,0.7723555107070706,594
2025-03-28,0.902743576,682
2025-03-29,0.9038306919999999,692
2025-03-30,0.793167746,636
2025-03-31,0.7675010379999999,538
2025-04-01,0.7138061379999999,533
2025-04-02,0.82660186,513
2025-04-03,0.677217638,488
2025-04-04,0.7975751719999999,500
2025-04-05,0.5098282799999999,408
2025-04-06,0.4474758,315
2025-04-07,0.90678268,346
2025-04-08,1.05281972,674
2025-04-09,0.98436788,555
2025-04-10,0.72842036,402
2025-04-11,0.87657164,637
2025-04-12,0.7333465199999999,568
2025-04-13,0.50582808,340
2025-04-14,0.38617587999999997,287
2025-04-15,0.33105155999999997,262
2025-04-16,0.45407011999999997,266
2025-04-17,0.38689512,305
2025-04-18,0.38761799999999996,323
2025-04-19,0.0,0
2025-04-20,0.0,0
2025-04-21,0.0,0
2025-04-22,0.0,0
2025-04-23,0.0,0
2025-04-24,0.0,0
2025-04-25,0.39968704,285
2025-04-26,0.49736595999999994,395
2025-04-27,0.43581299999999995,355
2025-04-28,0.39710555999999997,308
2025-04-29,0.51812724,411
2025-04-30,0.41901056,318
2025-05-01,0.53972524,416
2025-05-02,0.5882748,478
2025-05-03,0.46474283999999993,383
2025-05-04,0.47689644,396
2025-05-05,0.4710642,387
2025-05-06,0.48447419999999997,397
2025-05-07,0.45048624,344
2025-05-08,0.35962952,230
2025-05-09,0.43296419999999997,211
2025-05-10,0.39738836,222
2025-05-11,0.37728784,264
2025-05-12,0.423269112,268
2025-05-13,0.560615672,292
2025-05-14,0.47018638799999996,350
2025-05-15,0.5764017379999999,419
2025-05-16,0.587074766,438
2025-05-17,0.5649117421,431
2025-05-18,0.589962176,384
2025-05-19,0.57421448243903,479
2025-05-20,0.5735339662295099,451
2025-05-21,0.511143082,327
2025-05-22,0.576947458,390
2025-05-23,0.6207795819999999,396
2025-05-24,0.63174595,504
2025-05-25,0.699488406,511
2025-05-26,0.620166424,442
2025-05-27,0.777448762,391
2025-05-28,0.628070378,479
2025-05-29,0.583826164,433
2025-05-30,0.6097552988080808,428
2025-05-31,0.642439174141414,502
2025-06-01,0.6231864965656565,511
2025-06-02,0.5925992666666666,470
2025-06-03,0.610093393131313,488
2025-06-04,0.6060938428282828,484
2025-06-05,0.6083141874747474,416
2025-06-06,0.598598421010101,472
2025-06-07,0.5922452896969697,481
2025-06-08,0.5534747999999999,455
2025-06-09,0.36775332,286
2025-06-10,0.32321575999999996,234
2025-06-11,0.43400772,267
2025-06-12,0.46343715999999996,368
2025-06-13,1.1454317805847722,994
2025-06-14,0.44571239999999995,368
2025-06-15,0.42690636,355
2025-06-16,0.482757342,360
2025-06-17,0.586659956,421
2025-06-18,0.702559854,507
2025-06-19,0.6430822799999999,533
2025-06-20,0.679856544,505
2025-06-21,0.6637973079999999,522
2025-06-22,0.7079910039999999,451
2025-06-23,0.491329030930303,319
2025-06-24,0.8455048665581818,699
2025-06-25,0.8732505243721211,717
2025-06-26,0.9198568458294949,761
2025-06-27,0.8777405407286868,754
2025-06-28,0.5989129599999999,511
2025-06-29,0.5381059272868687,422
2025-06-30,0.5371569480155555,411
2025-07-01,0.6233870858294949,487
2025-07-02,0.6803304323876768,478
2025-07-03,0.6502965258294949,505
2025-07-04,0.5769689880155555,453
2025-07-05,0.40893324,340
2025-07-06,0.33404135999999995,273
2025-07-07,0.34542567999999996,274
2025-07-08,0.38515415999999997,308
2025-07-09,0.6154823476901009,375
2025-07-10,0.6067950872868686,462
2025-07-11,0.6795324811319191,445
2025-07-12,0.6627880607286868,536
2025-07-13,0.5884887007286869,477
2025-07-14,0.6607826945737373,456
2025-07-15,0.6270452633179797,400
2025-07-16,0.5449542247753535,339
2025-07-17,0.7451836764343434,470
2025-07-18,0.8751691614387901,487
2025-07-19,0.8973320814573736,755
2025-07-20,0.8079583808614186,569
2025-07-21,0.7675337562602043,572
2025-07-22,0.7056518796745453,466
2025-07-23,0.835151181860606,643
2025-07-24,0.858790633519596,635
2025-07-25,0.7470160306048484,510
2025-07-26,0.45274611192564246,398
2025-07-27,0.522565189368186,456
2025-07-28,0.5203048406745041,399
2025-07-29,0.5172847865248762,511
2025-07-30,0.6414067245813697,507
2025-07-31,0.5675528882502053,440
2025-08-01,0.6951911113507803,412
2025-08-02,0.6665592082502053,529
2025-08-03,0.6418615999999999,542
2025-08-04,0.658626026400657,513
2025-08-05,0.6546075130008213,505
2025-08-06,0.658912921650041,539
2025-08-07,0.5967974231005749,470
2025-08-08,0.525544609501232,386
2025-08-09,0.4729982363009035,354
2025-08-10,0.4550604631005749,363
2025-08-11,0.6474831109517659,464
2025-08-12,0.6792287777514373,467
2025-08-13,0.7773855393642323,480
2025-08-14,0.5344114812131168,327
2025-08-15,0.274263265050505,198
2025-08-16,0.22668107999999998,182
2025-08-17,0.35920320660016425,278
2025-08-18,0.513278851151273,357
2025-08-19,0.5486186161013963,373
2025-08-20,0.5873378293017248,389
2025-08-21,0.5182301080506981,397
2025-08-22,0.48995127590188914,315
2025-08-23,0.45478836660016425,369
2025-08-24,0.40958901320032853,320
2025-08-25,0.524662154251848,348
2025-08-26,0.5667615563009034,419
2025-08-27,0.5624916482502053,420
2025-08-28,0.3917766,296
2025-08-29,0.44045808,330
2025-08-30,0.41052743999999997,338
2025-08-31,0.46670243999999994,388
2025-09-01,0.5405525699002464,413
2025-09-02,0.6486008214505339,505
2025-09-03,0.5739896148503696,456
2025-09-04,0.5282792049501231,413
2025-09-05,0.5354994146872882,394
2025-09-06,0.5496924,459
2025-09-07,0.56879984,474
2025-09-08,0.6425959699002464,518
2025-09-09,0.5936814899002464,481
2025-09-10,0.7139312932731802,561
2025-09-11,0.6710859699002464,546
2025-09-12,0.5720423332731801,456
2025-09-13,0.488410601650041,402
2025-09-14,0.5059444799999999,419
2025-09-15,0.5570618099002463,441
2025-09-16,0.49274280660016423,404
2025-09-17,0.46052759630090345,327
2025-09-18,0.410906,335
2025-09-19,0.5174246866001643,424
2025-09-20,0.5284666,439
2025-09-21,0.51520596,429
2025-09-22,0.5138321060016428,340
2025-09-23,0.554186779002464,332
2025-09-24,0.5737924379509446,408
2025-09-25,0.5796293468536551,284
2025-09-26,0.5652970227015606,350
2025-09-27,0.627764215702382,350
2025-09-28,0.4846986932003285,386
2025-09-29,0.49534401155028746,386
2025-09-30,0.48487846475061597,369
2025-10-01,0.5023391996009856,364
2025-10-02,0.6063716214505338,460
2025-10-03,0.6110591798004927,461
2025-10-04,0.67207632,559
2025-10-05,0.5931364697007392,445
2025-10-06,0.640376847851191,446
2025-10-07,0.5896264812510267,400
2025-10-08,0.6648249761013962,416
2025-10-09,0.673073057352423,386
2025-10-10,0.5870753959018892,267
2025-10-11,0.41980744,175
2025-10-12,0.42258056,194
2025-10-13,0.36995556,182
2025-10-14,0.3945088,190
2025-10-15,0.41519384,253
2025-10-16,0.38429352,230
2025-10-17,0.43089412,255
2025-10-18,0.45475151999999996,377
2025-10-19,0.4387444,331
2025-10-20,0.47070207999999997,364
2025-10-21,0.44284004,299
2025-10-22,0.48322223999999997,307
2025-10-23,0.45565491999999996,342
2025-10-24,0.49676884,389
2025-10-25,0.47974355999999996,398
2025-10-26,0.43027476,327
2025-10-27,0.47704451999999997,351
2025-10-28,0.43969996,278
2025-10-29,0.47974743999999997,298
2025-10-30,0.4386152,277
2025-10-31,0.48297016,370
2025-11-01,0.5356782,442
2025-11-02,0.51217812,418
2025-11-03,0.43526084,293
2025-11-04,0.8757264322027927,322
2025-11-05,0.7955056396009856,546
2025-11-06,0.7776559344513552,501
2025-11-07,0.6169929695012321,390
2025-11-08,0.5919614565004107,456
2025-11-09,0.5726944532003285,446
2025-11-10,0.5583045262011499,401
2025-11-11,0.7300068297007392,505
2025-11-12,0.7282724012510267,515
2025-11-13,0.7352200441520944,427
2025-11-14,0.680879137352423,413
2025-11-15,0.6369697599999999,521
2025-11-16,0.6340611179509446,439
2025-11-17,0.7706196375519302,441
2025-11-18,0.7241970144513552,496
2025-11-19,0.7587633777514373,490
2025-11-20,0.777182691151273,499
2025-11-21,0.830495360452998,428
2025-11-22,0.8456654449501232,687
2025-11-23,0.7981383599999999,656
2025-11-24,0.8056317113507803,554
2025-11-25,0.8140187097007392,573
2025-11-26,0.8265625315502875,636
2025-11-27,0.7935732049501232,628
2025-11-28,0.7581834214505339,568
2025-11-29,0.81328092,672
2025-11-30,0.7851387599999999,647
2025-12-01,0.7927258107522587,446
2025-12-02,0.788494967851191,534
2025-12-03,0.748360183100575,535
2025-12-04,0.7683062953033676,366
2025-12-05,0.6637921509517659,380
2025-12-06,0.5390265599999999,435
2025-12-07,0.5795254799999999,413
2025-12-08,0.506886,394
2025-12-09,0.5362501199999999,389
2025-12-10,0.7336276330008213,523
2025-12-11,0.6047578664006571,439
2025-12-12,0.5984266415157322,457
2025-12-13,0.5240366399999999,436
2025-12-14,0.50939808,413
2025-12-15,0.5266601753535353,367
2025-12-16,0.6208077802020202,462
2025-12-17,0.4932222852525252,365
2025-12-18,0.5081188452525253,379
2025-12-19,0.50436492,387
2025-12-20,0.5267999999999999,439
2025-12-21,0.49575731999999995,410
2025-12-22,0.699305305050505,530
2025-12-23,0.7656308743434344,482
2025-12-24,0.6521345474747474,211
2025-12-25,0.5569847527272727,235
2025-12-26,0.53711773010101,430
2025-12-27,0.5954465999999999,493
2025-12-28,0.7269229818181817,604
2025-12-29,0.7717755292929293,618
2025-12-30,0.6383815381818181,521
2025-12-31,1.035291542020202,604
2026-01-01,0.8296831199999999,690
2026-01-02,0.7253246133333333,576
2026-01-03,0.8301787199999999,691
2026-01-04,0.947762646060606,785
2026-01-05,0.9218143543434343,720
2026-01-06,0.9644335216161616,724
2026-01-07,0.9943764339476396,787
2026-01-08,1.047599816903731,685
2026-01-09,0.822318842020202,343
2026-01-10,0.902096644040404,379
2026-01-11,0.8331861818181818,349
2026-01-12,0.861355789090909,366
2026-01-13,0.840954842020202,349
2026-01-14,0.7853241090909091,329
2026-01-15,0.78545104,328
2026-01-16,0.75172672,314
2026-01-17,1.16256048,506
2026-01-18,1.0758436,481
2026-01-19,1.19801648,529
2026-01-20,1.0862632,485
2026-01-21,1.33565512,576
2026-01-22,2.0221833837244008,612
2026-01-23,1.39815264,612
2026-01-24,1.23877384,541
2026-01-25,1.32896104,587
2026-01-26,1.14596816,507
2026-01-27,1.14329952,508
2026-01-28,1.18017792,523
2026-01-29,1.3799952,600
2026-01-30,1.23774256,542
2026-01-31,1.35648152,557
2026-02-01,1.4092466399999999,616
2026-02-02,1.36524328,597
2026-02-03,1.36787888,583
2026-02-04,1.03114992,423
2026-02-05,1.2422788,461
2026-02-06,1.37186072,521
2026-02-07,1.40462152,614
2026-02-08,1.14912696,508
2026-02-09,1.04668912,463
2026-02-10,1.31300184,578
2026-02-11,1.29274248,567
2026-02-12,1.37044344,602
2026-02-13,1.39051,608
2026-02-14,1.512529382525183,580
2026-02-15,1.45720456,634
2026-02-16,1.36067752,595
2026-02-17,1.28437728,562
2026-02-18,1.4105331,621
2026-02-19,1.23744561,545
2026-02-20,1.26290584,553
2026-02-21,1.31174504,577
2026-02-22,1.30167944,571
2026-02-23,1.29108411,565
2026-02-24,1.45878621,635
2026-02-25,1.32459984,580
2026-02-26,1.27296203,560
2026-02-27,1.42149392,621
2026-02-28,1.41873664,619
2026-03-01,1.27235232,556
2026-03-02,1.28503788,563
2026-03-03,1.28169948,566
2026-03-04,1.25652584,549
2026-03-05,1.19164094,523
2026-03-06,1.04186968,463
2026-03-07,1.04724155,468
2026-03-08,0.97906041,439
2026-03-09,0.96038488,430
2026-03-10,1.31213024,572
2026-03-11,1.29855649,571
2026-03-12,1.22668904,541
2026-03-13,1.3783973753535352,605
2026-03-14,1.2798347894949496,560
2026-03-15,1.2632147214141414,554
2026-03-16,1.3080498117171717,574
2026-03-17,1.2645164836363636,557
2026-03-18,1.2557797835353535,553
2026-03-19,1.2863503336363635,568
2026-03-20,1.2055626152525252,530
2026-03-21,1.2995923831313132,571
2026-03-22,1.3254369494949494,578
2026-03-23,1.3503086558461663,559
2026-03-24,1.2750914294949494,558
2026-03-25,1.3558332177777777,595
2026-03-26,1.3509497223232323,591
2026-03-27,1.359734507164766,595
2026-03-28,1.348248,590
2026-03-29,1.31085616,574
